,Id_tweeet,Fecha,User,Tweet
58,1554544233872347136,2022-08-02 19:06:42+00:00,Argen_1816,@GuilleBorgo Que lo demuestren. La prueba visual es más que contundente. Que no mientan más los terraglobistas
59,1554319463704657923,2022-08-02 04:13:32+00:00,FreeLibreS,"Mientras varios terraglobistas necesitan hacerse pasar por terraplanistas para difundir datos falsos del modelo plano y así ridiculizarlo, los verdaderos terraplanistas usamos datos oficiales del🌎para destruirlo.
La verdad no necesita trucos, la mentira sí."
60,1554256268696715265,2022-08-02 00:02:25+00:00,Aloha79000,"Un clásico que viene bien recordar, sobre todo a terraglobistas heliocentristas...

Este #tren experimental alcanza unos 10.600 kms/h.

La Estación Espacial Internacional supuestamente viaja a 28.000 kms/h.

La Tierra gira a 1.666 kms/h, se traslada alrededor del sol a 110.000.. https://t.co/aYAU1SPkre"
61,1553843271356616704,2022-07-31 20:41:19+00:00,jtarrio75,Jaque mate terraglobistas. @EstoyAvisando https://t.co/bUmoKgP0rT
62,1553046316506300422,2022-07-29 15:54:30+00:00,Aflorezdeandrad,"@CamilusOctavius Aquí confrontando las mentiras globalistas de los terraglobistas al servicio de los reptilianos, compañero!"
63,1552333462237061123,2022-07-27 16:41:53+00:00,Aloha79000,@WesleyBrunoFer1 Hombre los terraglobistas siempre dicen que los barcos al alejarse y no verse es por la curva... No lo digo yo 😂😂😂
64,1551921082411765761,2022-07-26 13:23:14+00:00,ElAlto44491573,@Tricia_RoRo @EstoyAvisando De 20 10 son de los otros terraglobistas exponiendo pruebas y 10 los terraplanistas diciendo: és falso porque satanás eso o 40 notificaciones porque uno de ellos ha empezado a spamear vídeos terraplanistas porque el cerebro no le da para explicarlo por sí mismo
65,1551764178410561536,2022-07-26 02:59:45+00:00,AshleyRMCF,"@Tbs205 @Adrigonzalo10 @Rimex1 @Agenda2030_ Desde que somos pequeños nos inculcan el terraglobismo, todos hemos sido terraglobistas en la vida. Justo porque no somos ignorantes, investigamos y encontramos la verdad.."
66,1551697885355556864,2022-07-25 22:36:19+00:00,ElAlto44491573,"@EstoyAvisando Mira, llevo un día entero en un debate con terraplanistas y terraglobistas, al final una de los terraplanistas, la que más spam hacia de videos que seguramente ni ella entendía me ha bloqueado a mí y a los otros que le llevábamos la contraria ¿Quien tiene miedo de debatir ahora?"
67,1551122768971825153,2022-07-24 08:31:01+00:00,peregon68,Jaque mate terraglobistas!! https://t.co/kIOHuJihHw
68,1548807752784519171,2022-07-17 23:11:58+00:00,ateoyagnostico,"@Ese1Javi O peor aún:
- ¿Donde están los palos que se ven atravesando los polos cuando la representan? ¡Jaque mate terraglobistas! https://t.co/pM3d8sVXSw"
69,1546541555988762628,2022-07-11 17:06:54+00:00,Mel4ncholyi,"literalmente zero curvas, problemas terraglobistas ?? https://t.co/mcHktqX1nF"
70,1546452671019753473,2022-07-11 11:13:43+00:00,Jose52021,"@EstoyAvisando Jaque mate, terraglobistas!"
