,Id_tweeet,Fecha,User,Tweet
70,1589684188269404160,2022-11-07 18:20:20+00:00,diogojga,"@jonesmanoel_PCB Vamos falar a verdade: o PT tá tentando provar empiricamente a ""teoria da ferradura"", conciliando tanto com a direita pra ver se chega na esquerda na outra ponta. Vcs que são uns terraplanistas políticos!"
71,1589682959065677824,2022-11-07 18:15:26+00:00,Ecoforman,"Y aún así, seguro que hay negacionistas por doquier,  terraplanistas, y demás ..., Es el problema en las redes, que hacen de influencers los que hablan sin fundamento científico y calan en una parte de la  sociedad desinformada y sin cultura ambiental o científica. Así nos va https://t.co/Xmzcn1rO3h"
72,1589681531424866304,2022-11-07 18:09:46+00:00,DeVoivoda,"@JaviRozadio @manuelgoher @IdiazAyuso Tú puedes pensar lo que quieras. Hay gente que piensa que la Tieryes plana. Ese es el nivel.
Pero la democracia le importa poco lo que tú pienses 😉 y siendo de izquierdas...pues como los terraplanistas"
73,1589678351777923074,2022-11-07 17:57:08+00:00,Lokutusdeborj,"@mynameismato Ni se puede ser mas necio.
Terraplanistas..."
74,1589676231955722240,2022-11-07 17:48:43+00:00,JaumeFerr,"El problema de terraplanistas, chemtraileros, NOMeros, climateros, reptilianos, covidianos y etc no es que planteen una duda o cuestión y busquen respuestas, es que eso es así y punto! Y encima son los ""despiertos"""
75,1589675291441762304,2022-11-07 17:44:58+00:00,JoseGoomes,"@esquerdativa @vinicius459500 @rodrigobcrf @OGloboPolitica Não, vc quis se referir ao mercado especulativo mas não especificou. Eu tô falando do conceito de mercado, que é muito distorcido pelos ""terraplanistas econômicos"" e o mercado especulativo não se baseia em sucateamento, isso aí é manobra argumentativa pq é ""cult"" odiar o privado"
76,1589672651592990722,2022-11-07 17:34:29+00:00,fatagliaferri,@TraductorTeAma @mauroszeta Evidentemente leiste solo el titulo y no la nota completa. Normal entre terraplanistas
77,1589668876815544320,2022-11-07 17:19:29+00:00,elkequedejoe,"@elonmusk !!Madre mía!! Acojonante, Tú que quieres ir a Marte, ¿aconsejas votar por un partido donde hay negacionistas, terraplanistas y creacionistas? Yo flipo, me quedo muerta con tu recomendación que contradice toda tu visión de futuro."
78,1589666526436917249,2022-11-07 17:10:09+00:00,MarcelECarrasco,A ti te molesta la COP27 por la asistencia de Maduro. A mí me molesta porque es una reunión de terraplanistas climáticos. No somos lo mismo.
79,1589664713797173249,2022-11-07 17:02:56+00:00,LacerdaKadu,"@levensiano Porra, não fode Leven. Aqui no twitter tu não se cria. Volta para os negacionistas e terraplanistas do Insta/face. Lá te dão voz.
Suma do Vasco com a corja q te apoia. E leva o Salgado junto"
80,1589662110166192128,2022-11-07 16:52:36+00:00,duduhelias,A convocação do Daniel Alves não agrada nem aos terraplanistas!!!!!!!
