,Id_tweeet,Fecha,User,Tweet
58,1534618162951598081,2022-06-08 19:27:36+00:00,liebejesa3232,"@osvalj0 Es lo q hablábamos hace dias, el estar en otro plano como seres humanos.. y pensantes. Pero no dejamos de serlo. Y difícil lo q les toco vivir. Y reconstruirse y pensar asi, como lo ves y sentis, evidentemente es estar en otro plano, no facil"
59,1534294920541904896,2022-06-07 22:03:09+00:00,AmandaPDT12,"E se tudo der certo, semana que vem o @pdtdiversidade se reúne para finalizar o plano de governo do @cirogomes voltado a população LGBTI+.
Um plano desenvolvido por mentes pensantes.
Essa oportunidade é fruto de trabalho conjunto. @CarlosLupiPDT @gisellebezerra
@marconi_nelson"
60,1534002825021235203,2022-06-07 02:42:28+00:00,mikeavargasr,"@CACHORRO63 Pues tú votarías por el PRI, pero la mayoría de la gente pensantes no votaba por el PRI o de plano no votábamos!"
61,1533322725699248128,2022-06-05 05:40:00+00:00,laurachrystin,"@jjkatastrophe Os únicos irmãos com neurônios pensantes são Kim e Tankhun,pra mim o Kinn só se deixou levar pelo Tawan eu acredito que não tem plano nenhum mas por favor quero pagar minha língua torcendo 🤞,Kinn mostre um pouquinho da sua inteligência por favor"
62,1532746776670785541,2022-06-03 15:31:23+00:00,jclins,"@TIM_AJUDA Pq o suporte pós venda de vocês é sofrível??? Faz 3 horas que tento mudar o plano e não existe consultor, existe um bando de papagaios mal treinados, mal educados e não pensantes nos call centers e APP não funciona. Perderam o cliente #ficaadica #tim"
63,1529567423069839362,2022-05-25 20:57:46+00:00,RenckAllende,"O plano então é passar a semana de 20 a 27 de Novembro em MG. 

Vou pra Inhotim primeiro (entre 20 e 24) e daí pra BH (24 a 27) pro congresso. 

Muito bom voltar a frequentar eventos pensantes"
64,1526703791655079937,2022-05-17 23:18:43+00:00,na_soaresr,Estou tendo pensamentos pensantes... Vejo um plano se formando lentamente...
65,1526000537451347968,2022-05-16 00:44:14+00:00,awakerevenge,@alice_isnt Já tô elaborando o plano pensando pensamentos pensantes
66,1523365978809151490,2022-05-08 18:15:26+00:00,VilsonMo1,"Eu alerto para o perigo da INTELIGÊNCIA ARTIFICIAL A IA auto consciente já é realidade ocultada da massa universal, já existem robôs pensantes e que em breve irão definir o destino humano nesse plano."
67,1522769145544196098,2022-05-07 02:43:50+00:00,JaimeJeanM,@ElAmaDeCasa1 Si te atacan por eso es porque de plano no tienen con qué. Ánimo amiga. Tienes hartos seguidores pensantes.
68,1521268515176652802,2022-05-02 23:20:52+00:00,artemxzz,"eu amo tanto plano imperfeito pq é um romance bobinho da netflix q me faz ter uns pensamentos mt pensantes, tipo aquela frase lá “eu gosto de você porquê, mas eu te amo apesar de”"
69,1521192376139763714,2022-05-02 18:18:19+00:00,martika2013_050,@Jairomartinez87 De plano resentidos sociales comieron y seguirán comiendo m....da por p....ejos cual pizza ni a mata niño creo que les alcance el sueldo por eso viven resentidos trabajen estudien para que sean pensantes letrados el bukele nunca dijo que llegaría para eso tiene un ministro y
70,1518379864855912448,2022-04-25 00:02:24+00:00,JorgeCaas20,@NYC_prensa @ElisaLoncon @Pauta_cl Por qué siempre sale la derecha en algo que afecta a todos los chilenos pensantes y no con cerebros arrendados por los marxistas totalitarios Chile decidirá si rechaza de plano lo que una minoría ideologizada nos quiere imponer
